sentiment,text,lexical_diversity,readability_score,avg_sentence_length,sentiment_score,sentiment_subjectivity,negation_count,tfidf_top_keyword_sum,action_word_count,feature_mentions,adjective_ratio,lda_topic_similarity,noun_verb_ratio,cosine_similarity_to_template,syntactic_complexity,vader_sentiment,person_count,organization_count,location_count,bigram_top_keyword_sum,lstm_features,bert_embedding_mean,cosine_similarity_template,rnn_complexity_score
positive,"Any film about WWII made during WWII by a British production company has no latter-day peer in my opinion, respectfully. The confluence of so many things near and dear to my heart are in At Dawn We Dive: as a descendant of Admiral Horatio Nelson and student of all aspects of World War Two and particularly naval warfare, I favor depictions of subs and action in the North Atlantic and especially those which include the German side of things. For those unacquainted with target priorities, an attack on an enemy warship is the greatest event that a submarine can hope to encounter and such a rare opportunity would develop surprisingly similarly to what we see here. The pacing is deliberate and typical of the works coming out of the Ealing, Rank and British-Gaumont studios back in the day: frankly I prefer its quieter, more cerebral approach for its humanity and realism that engages far better than any over-produced Hollywood movie ever could. This reminds me of Powell and Pressburger's The 49th Parallel thanks to the powerfully persuasive Eric Portman, a favorite of mine. John Mills receives second billing and a smaller font in the titles, so this is clearly meant to be Mr. Portman's film but the whole cast shines. As for the title sequence, am I the only one who is utterly charmed by Gainsborough Production's lovely pre-CGI Gainsborough Girl?",0.7402597402597403,-240.137922077922,33.0,0.15862068965517243,0.5333333333333333,1,1.91197823083641,26,1,0.08658008658008658,0.6568149840535963,2.7037037037037037,0.4849909102938949,7.0,0.9697,5,2,2,5,-0.33813405,-0.013063475931223542,0.5936066423446289,0.27021298
positive,"A brilliant horror film. Utterly gruesome and very scary too. The Thing is a remake from John Carpenter, but please, do not let that put you off this film. It is simply brilliant. The start of the film has the alien's spacecraft hurtling towards the Earth centuries before mankind walked the planet with an explosion that unleashes the film's title in amazing shining white and blue stating 'THE THING'. One of the best opening credits for a horror film ever.<br /><br />The cast of actors who play the twelve man science team are a joy to behold and the locations for the setting of their Station in Antartica is visually impressive on DVD widescreen. It must have been great in the cinema. I regret not seeing this on the big screen.<br /><br />Kurt Russell is excellent as Macready, the helicopter pilot who reluctantly becomes the leader of the men trying to combat a lethal shape changing monstrosity that has infiltrated their base. All the actors in this are really good and create terrific scenes of paranoia and tension as to who the thing has infected. My favourite scene in the whole film has to be when Macready tests everyone thats still alive for infection, it is tense, scary and finally spectacular. I love it because its funny as well.<br /><br />Special mention must go to Rob Bottin for his truly amazing make up effects and shape changing designs of the alien itself. If he didn't get an Oscar for best visual effects at the time then he damn well should have. This is also debatable as to whether this is John Carpenter's greatest film...its certainly a gruesome masterpiece.<br /><br />Wait for a cold winter night. Get some Budweiser from the fridge. Sit down and watch The Thing, a horror masterpiece of flame throwing heroes fighting shape changing towers of gore and slime.<br /><br />Utterly brilliant.<br /><br />Ten Out Of Ten.",0.6625,-221.16270833333328,21.333333333333332,0.19427609427609427,0.6587542087542086,2,2.0066541837889145,55,0,0.084375,0.6394682556259799,1.8214285714285714,0.30273982890361734,1.6666666666666667,0.9965,5,4,1,13,-0.29282132,-0.014180763950697265,0.6179042875992173,0.44161946
positive,"I absolutely love this film. Everything about it. It almost felt like watching me and my friends on screen. The way this movie was filmed was a pure masterpiece, very original and creative. I related to these characters and even had the same thoughts as some. I'm really glad I ran across this movie. If only there were more genius' like justin out there!",0.875,-188.43249999999995,9.142857142857142,0.3140873015873016,0.6777777777777777,0,1.6062232587261467,11,1,0.109375,0.7091902979704067,1.0833333333333333,0.0,0.6,0.9777,0,1,0,2,-0.0064814053,-0.012153624500120178,0.6889725726018872,4.410942e-08
negative,"No one can say I wasn't warned as I have read the reviews (both user & external), but like most of us attracted to horror movies... curiosity got this cat. (Come on, we all scream at the people in the movie not to go into the dark room, but you know that's horror aficionados are always dying to know what's in there even if we know it'll be bad).<br /><br />The bottom line is that this movie left me angry. Not because it pretends to be real (who cares...gimmicks are allowed), or because the actors and dialogue are so lame (is this an unusual event in horror movies?) or even because the movie is so bad (and I am being polite here). What really got me mad is that the film is not only a rip off of BWP, but also a half-hearted lazy rip off at that.<br /><br />I don't believe in sacred cows and if they thought they could outdo BWP then kudos to them, but they didn't even try. The movie was made with little effort or care and that is the most unforgivable sin in horror (or any) movie!",0.6787564766839378,-176.48774179620028,32.166666666666664,-0.07916666666666665,0.5944444444444446,4,2.0195630243396194,37,4,0.08290155440414508,0.5585750942337551,1.236842105263158,0.1529326005741045,6.0,-0.9918,0,3,0,4,-0.20886405,-0.01338516381402205,0.6008275843680966,0.18754841
positive,"A new way to enjoy Goldsworthy's work, Rivers and Tides allows fans to see his work in motion. Watching Goldsworthy build his pieces, one develops an appreciation for every stone, leaf, and thorn that he uses. Goldsworthy describes how the flow of life, the rivers, and the tides inspires and affects his work. Although, I was happy the film covered the majority of Goldsworthy's pieces (no snowballs), I do feel it was a bit long. The film makers did a wonderful job of bringing Goldsworthy's work to life, and created a beautiful film that was a joy to watch.",0.7070707070707071,-208.91654545454543,19.8,0.5623376623376624,0.6506493506493507,0,1.948802386062213,20,0,0.06060606060606061,0.6486909176741656,1.619047619047619,0.328694945165703,5.0,0.9788,5,1,0,1,-0.40410134,-0.012851068566370477,0.6549135783968976,0.19542575
negative,"If you liked William Hickey in ""Prizzi's Honor"", he resurrects his character, as Don Anthony in ""Mob Boss"". This is a very weak ""Godfather"" satire with few laughs. Stuart Whitman looks perplexed as to what he's doing in this schlock-fest? Morgan Fairchild's performance is one of the better efforts in the movie, and that alone is not a good sign for sure. Eddie Deezen vacillates between ""Three Stooges"" slapstick and a bad Woody Allen imitation. Fatally flawed, ""Mob Boss"" is so derivative that boredom quickly overcomes comedy and the film drags on with car chases, hidden weapons in a restaurant bathroom, and numerous other nonsense. - MERK",0.822429906542056,-234.84261682242985,15.285714285714286,-0.02351190476190475,0.5340277777777779,1,1.7375864307462388,12,0,0.11214953271028037,0.6880839853538873,3.230769230769231,0.19621820191582193,1.6666666666666667,-0.9129,6,0,0,3,-0.32861644,-0.012845223149164156,0.5500157266337653,0.27912927
negative,"I have seen most, if not all of the Laurel & Hardy classic films. I have always enjoyed there comical stupidly, even after watching it over and over again. This new film attempts to bring back the classic with two new actors who resemble both Laurel & Hardy, however fails miserably for various reasons. One of which is how out of place their cloths are (still early 20th century) however are both portrayed in the 90's setting. Some of the former dialogue was brought back, however it also fails miserably to come close to the classic series. This film could very well be the worst film I have ever seen and should be pulled off the shelf and locked away forever. The real Laurel & Hardy are surly spinning in their graves at such a bad imitation.",0.7007299270072993,-190.9511678832117,19.571428571428573,-0.1144242424242424,0.43103030303030304,1,1.834205126467135,26,0,0.0948905109489051,0.6818877628474989,0.8148148148148148,0.4142238051769368,7.0,-0.8958,0,3,0,3,-0.29337078,-0.013154772398970505,0.612924433058883,0.4144932
positive,"I just started watching The Show around July. I found it by mistake, I was channel surfing during a Vacation. It is a great show, I just wish it wasn't on so late at night. It's on at 12:30 AM. As a working person it makes it hard to watch all the time.<br /><br />I read some comments. I did not agree with the late one about not growing up in the 60's and not believing that this stuff can happen.<br /><br />I grew up in the 60's. I'm Hispanic and I had a ""White"" boyfriend plus we had black friends in High School. I believe people get along because of their interests and personalities and it has nothing to do with being a certain race or color.<br /><br />I can't wait till the show goes on DVD so I can buy it. This way I can see it from the beginning.",0.7039473684210527,-149.26380116959064,16.88888888888889,0.014494047619047622,0.5045535714285714,3,1.8856625445479283,30,0,0.05921052631578947,0.6978775784159664,1.1290322580645162,0.08439896346097525,1.5,0.8211,0,0,0,5,-0.4769059,-0.013583811517254086,0.6397298119580775,-0.020325102
positive,"This film is well cast, often silly and always funny. Lemmon and Matthau work their tag team magic to perfection. Brent Spiner is just a riot as the egotistical tyrant of a cruise director. From the first ""hare krishna"" to the last ""you ought pay him fifty bucks for calling you two studs"", I thought this was a totally entertaining fun comedy",0.8870967741935484,-193.69104838709677,15.5,0.18571428571428572,0.5964285714285715,0,1.8948724372634729,10,0,0.12903225806451613,0.687962489590552,1.4545454545454546,0.23987827662551475,0.6666666666666666,0.9088,2,1,0,0,-0.14424413,-0.012477284261303604,0.600379391751401,2.7697162e-08
negative,"I have just given a 10 for Thieves Highway, I mention this for two reasons one to prove I'm not a git who only gives bad reviews but 2 because the theme of the film has the same thread namely the falling in love with a woman of the night.<br /><br />We all know pretty Woman is a chick flick but you can't avoid them all, they'll eventually get you. Pretty Woman for me does two things, two terrible horrible ghastly things, firstly it portrays prostitution as a career more akin to that of a dancer, you know with absolutely great friends, leg warmers lots of giggling, borrowing each others make up. You see in the reality of Pretty Woman the prostitute and this is a street walker Prostitute we're talking about here, has a great life, she's healthy happy with only the occasional whimper to explain her predicament. My feeling is this 'happy Hooker' type protagonist is a lot more palatable than an even nearly realistic character, which for me begs the question if you make a movie about a type of person but are too chicken scared to adorn that player with the characteristics familiar to that role then why do it? If I make a film about a chef but don't want him to cook or talk about food or wear a white hat then why make a film about a chef in the first place? By bailing out and turning the hooker into a respectable dancer type the story misses the point completely and consequently never indulges in any of the moral or social questions that it could have, what a cop out, really really lame. <br /><br />Secondly, 'Pretty Woman' insults romance itself, Edward Lewis played by Richard Gere has no clue how to seduce or romance this 'lady' that is without his plastic friend, yep don't leave home without it, especially if you are a moron in a suit who has no imagination. 8 out of 10 of his romantic moments involve splashing cash in one way or another, even when he first meets her it's the Lotus Esprit turbo that does all the work, necklaces here diamonds there limos over there, money money money, where's the charm? where's the charisma, don't mention that attempt at the piano please.<br /><br />Girls who like this film will also be girls who like shopping more than most. Guys who like this film will not even have realized that old Eddy has less charm than a calculator, as they probably don't either so it wont have registered. More importantly anyone who likes this film will hate 'Thieves Highway' a wonderful story of which part is based on the same subject.<br /><br />I'll finish on a song:<br /><br />Pretty woman hangin round the street Pretty woman, the kind I like to treat Pretty woman, I don't believe you You're not the truth No one could spend as much as you Mercy<br /><br />Pretty woman, wont you pardon me Pretty woman, I couldn't help but see Pretty woman, and you look lovely as can be do you lack imagination just like me<br /><br />Pretty woman, shop a while Pretty woman, talk a while Pretty woman, sell your smile to me Pretty woman, yeah, yeah, yeah Pretty woman, look my way Pretty woman, say you'll stay with me..and I'll pay you..I'll treat you right",0.5638297872340425,-225.60681818181814,51.27272727272727,0.1636904761904762,0.6628284072249587,7,1.9886806352124569,102,1,0.06914893617021277,0.6868543757664507,1.6213592233009708,0.2954749608427292,11.0,0.9994,4,4,0,12,-0.4452995,-0.013579360971062224,0.5994504555309733,0.28259915
negative,"This movie was terrible. The plot was terrible and unbelievable. I cannot recommend this movie. Where did this movie come from? This movie was not funny and wasted the talent of some great actors and actresses including: Gary Sinise, Kathy Bates, Joey Lauren Adams, and Jennifer Tilly.",0.8085106382978723,-232.90599999999992,9.4,-0.29583333333333334,0.7916666666666666,1,1.525163807772754,9,3,0.0851063829787234,0.6486348257072678,1.8,0.22186462751404606,0.2,0.1561,4,0,0,4,-0.123887874,-0.012512564619659211,0.6415868211078477,2.029433e-12
negative,"I strongly dislike this show. I mean, like, basically everyone at that school is perfect, and rich, and I doubt a boarding school would look as cool as that. And why do they suddenly allow girls into the school? Isn't that just a little weird? anyways, Jamie Lynn spears CANNOT act. She always has the same facial expression, which really annoys me. She is basically emotionless, and all the guys seem to like her.<br /><br />and shouldn't chase tell her he likes her? its not that hard! really! None of this show is real life, and she isn't ""a girl like me"" because majority of the regular girls do NOT go to boarding school, do not have designer clothes, and do NOT live by the beach.<br /><br />fake fake fake.",0.7615384615384615,-186.40923076923073,13.0,0.020864898989898985,0.5424679487179487,5,2.0313042166380555,29,0,0.1076923076923077,0.5454203712970024,1.1333333333333333,0.18886729272699992,0.5714285714285714,0.4234,1,0,0,3,-0.40567565,-0.014012196440682764,0.6135748222298126,0.30708948
positive,"Normally I don't like series at all. They're all to predictable and they tend to become boring and dull very fast.<br /><br />These series however, are well played, the story follows through all episodes and even if you miss one, the story will still be catching your mind.<br /><br />The episodes are all filmed on a hospital and takes you further and further in to the mysteries of dark and old secrets that lies just beneath the surface of the mighty hospital.",0.7439024390243902,-228.89219512195115,41.0,-0.017424242424242443,0.5772727272727273,0,2.1002353622128282,13,0,0.0975609756097561,0.5574464814045175,1.2857142857142858,0.18665975172571106,0.5,-0.7193,0,0,0,3,-0.11583903,-0.013921549022619458,0.6485209189083874,0.00070744107
negative,"holy Sh*t this was god awful. i sat in the theater for for an hour and ten minutes and i thought i was going to gouge out my eyes much in the manor Oedipus Rex. dear god. this movie deserves no more credit than anything done by a middle school film buff. please save your money, this movie can offer you nothing. unless you enjoy sideshows and sleeping in movie theaters. you know, h3ll, bring your girlfriend and make things interesting. you will be the only ones there anyway. F@ck this slide show. <br /><br />Ye Be Warned.<br /><br />I recommend not watching this.<br /><br />hello.<br /><br />how are you?<br /><br />I'm pretty good.<br /><br />enjoying this day?<br /><br />I am.<br /><br />this comment was one-hundred times more fun than pretending to watch this daym movie. this is sad.",0.7482014388489209,-205.8628515369522,12.636363636363637,0.033333333333333326,0.5333333333333333,2,1.3505655502699738,31,3,0.08633093525179857,0.6930122771918706,1.625,0.0,0.3333333333333333,0.9361,1,1,0,12,-0.25128195,-0.015756373901814558,0.5433642698249337,0.30517375
positive,"This movie is without a doubt a perfect 10/10.. for all you people out there who are rating this film low grades because it has no ""good plot"" or anything like that, thats ridiculous, saying that a Jackie Chan movie is bad because of its plot is like saying a porn movie is bad because it has no plot! you watch Jackie Chan FOR THE FIGHT SCENES, for the action its not so much concentrated on a good story or anything like that, if you look at how he makes movies and compare it to other American films from that era and even later you will realize that Jackie Chan's movies had over the top fights scenes and not really good plots while American movies had good plots but shitty action scenes compared to what Jackie Chan was doing at the time. Porn is watched for the porn, Jackie Chan is watched for the ACTION, i think you people are rating it bad because there's no plot because you think thats how a smart movie critic would rate a good movie but the way i see it is a good movie is a movie that can keep me entertained. Sure the middle of the movie was boring, VERY BORING, but put it this way the rest which is all action scenes and stunts very much do pay for all of that. This did change the way how American action movies were created, they have even stollen scenes from this movie. If you want a true man, a true entertainer then watch this movie and many more of Jackie Chan's, hes pure in everyway. He literally makes American movies look like a walk in the park, and even in TODAYS movies. American movies rely so much on special effects and safety wires and stunt doubles and so much more. Police Story and many other Jackie Chan films are pieces of work of a true entertainer who just goes all out and is very talented in what he can do. a masterpiece",0.48823529411764705,-183.24382352941174,34.0,0.11505537098560358,0.45728313030638607,5,1.783635956748998,53,9,0.09411764705882353,0.48899938540574434,1.9259259259259258,0.35156318087004795,4.5,0.9875,8,1,0,5,-0.42418724,-0.012157831445758391,0.6266404768804272,0.046573907
positive,"I saw this at the London Film Festival last night, apparently the shorter version. James McNally's summary of the content of the film is very good. Nossiter very deftly blends his investigation of the wine business into wider concerns about globalisation, homogenisation, the effect of the mass media, the power of capital and the need for diversity.<br /><br />The film is shot on hand-held DV which some might find offputting, but which does enable Nossiter to catch people off guard on a number of occasions which probably would not have been possible using more conventional equipment.<br /><br />Despite the sprawling feel of the film, the editing is very sharp, not only giving us a parade of the world's dogs, but also undercutting a number of interviewees' comments with somewhat contradictory visual images, and giving others sufficient rope to hang themselves. To a degree this evoked Michael Moore's recent work (although Nossiter operates in a more subtle way), but probably the roots of the film go back to Marcel Ophuls' ""The Sorrow and the Pity"", both in the way the film is constructed and in the emergence of 'salt of the earth' French peasants as the stars. De Montille pere et fils were present at the LFF screening and answered questions afterwards. We do indeed all need a little disorder - bravo Hubert!<br /><br />Overall an excellent film with implications that go way beyond the world of wine into the way we construct ourselves as people, and organise our world.",0.6706827309236948,-256.58870481927704,41.5,0.12208616780045352,0.43867346938775514,2,1.8672331804322289,29,0,0.08032128514056225,0.5155099122181518,2.9,0.428745438812248,6.0,-0.4158,4,3,0,15,-0.3589453,-0.013112838472750748,0.5984984975216985,0.59690267
negative,"I can't believe this movie managed to get such a relatively high rating of 6! It is barely watchable and unbelievably boring, certainly one of the worst films I have seen in a long, long time.<br /><br />In a no-budget way, it reminded me of Star Wars Episodes I and II for the sheer impression that you are watching a total creative train wreck.<br /><br />This film should be avoided at all costs. It's one of those ""festival films"" that only please the pseudo-intellectuals because they are so badly made those people think it makes it ""different"", therefore good.<br /><br />Bad film-making is not ""different"", it's just bad film-making.",0.8073394495412844,-243.72957186544338,36.333333333333336,-0.15848214285714282,0.659047619047619,1,1.817672993988436,20,1,0.13761467889908258,0.7122153501517977,1.2380952380952381,0.39296447624552083,3.0,-0.9137,0,0,0,5,-0.3136567,-0.014287823224316121,0.6039544088639229,0.2774858
positive,"This movie really woke me up, like it wakes up the main male character of this bravely different movie from his life slumber.<br /><br />This guy John (Ben Chaplin) leads his mediocre safe life of a bank teller in a small provincial English town, until the stunningly gorgeous, wild, girl-to-die-for Nadia (Nicole Kidman), ordered by email from Russia, enters his life to become his beloved wife, by Johns plan. However a glitch turns up - Nadia does not speak a word of Johns language. Although calm and emotionless on the outside, John becomes so interested in beautiful Nadia that instead of using the full refund policy of the matching service, he buys her a dictionary to start the communication process.<br /><br />What happens henceforth in the plot really shakes poor John from his slumber of a decently-paid safe-feeling clerk into a decision-making decently thinking action figure, giving the viewer a subliminal message ""you would have probably acted likewise"".<br /><br />Kidman, Cassel & Kassovitz make a great team acting Russians and they are almost indistinguishable from the real thing, ""almost"" only due to the slight accent present in their Russian dialogues, however slight enough to amaze a native Russian by the hard work done to get the words sound right. Nicole Kidman proves her talent once again by playing a character quite different from the previous roles, at least from the cultural background.<br /><br />The pace of the film is fast and captivating, and you certainly are not ready to quit watching when the end titles appear, you rather feel that you're in the middle of the plot, and are left with a desire to see the sequel as soon as it comes out.<br /><br />My advice is to go out and get this film immediately and watch it and enjoy. To sum it up, it has an unusual plot, great acting, and ideas below the surface. Like the idea of the ""rude awakening"" from the artificial safe routine life of a wheel in a Society's machine, the life which members of the Fight Club were so keen to quit and the machine of which Pink Floyd sings (""Welcome to the machine!""). I bet that in the end, John was rather off with Sophia on their way to the unknown than not having met her at all.<br /><br />Thank you, writers, for the great story, and everyone else for this great movie! Please make a sequel! And you can stage it whereever and name the location whatever, because the authenticity of the place is irrelevant to the 99.9999 percent of the potential viewers, I am sure of it.",0.6247139588100686,-243.185730994152,48.55555555555556,0.1452777777777778,0.4843783068783069,3,2.0563551970562295,57,2,0.12128146453089245,0.4782826407307694,2.1379310344827585,0.32825707008249033,4.0,0.9968,10,3,4,18,-0.29164213,-0.013349140287762518,0.607174122713664,0.2575718
negative,"Ed Wood rides again. The fact that this movie was made should give any young<br /><br />aspiring film maker hope. Any screenplay you might have thought of using to<br /><br />line a litterbox or a birdcage should now not seem that bad. Do not watch this movie unless you have a healthy stash of Tylenol or Rolaids. Watching this<br /><br />movie made me realize that Boa vs. Python was not that bad after all. It probably would have been better to do this movie in Claymation as at least that way no actor would have had to take credit for being in this film. It is understandable why this director has so many aliases. There is a bright side to watching this movie in that if you can get someone to bring you a bag of chips, then you can eat your way out of the cocoon of cheese that surrounds you enabling you to<br /><br />make your toward your TV set's cocoon of cheese that surrounds it.",0.6547619047619048,-179.5692857142857,21.0,0.07142857142857148,0.5761904761904761,4,1.7651775809814483,34,5,0.05357142857142857,0.7147341649035029,1.3428571428571427,0.4146838282889075,2.0,0.9477,2,0,0,9,-0.43614125,-0.014101464371810988,0.5919662577802454,0.22917297
negative,"This sports a nice, deep cast but for a thriller you better deliver more than name actors and talk. The first third of this movie was nothing but talk, and more talk. Most of that was a bunch of women bitching about everything to each other. <br /><br />The first five listed actors in here are women so that verifies that it's really a ""chick flick"" and little else. This probably plays on the Lifetime network.<br /><br />There was a quick murder scene and then more talk. By halfway through, they had lost me. <br /><br />By the way, Sally Field looked about 15 years old in here.",0.7407407407407407,-181.6916666666666,15.428571428571429,0.26138888888888895,0.4227777777777778,0,1.9076946234809538,14,1,0.12962962962962962,0.7092412583364021,2.3333333333333335,0.2800037642821286,3.0,-0.6486,2,0,0,4,-0.33891222,-0.01430081128933125,0.5876683857363472,0.31403574
positive,"I think this movie has got it all. It has really cool music that I can never get out of my head. It has cool looking characters. IS REALLY funny(you know, the kind that you'll crack up on the ground and you'll keep saying the funny parts over every day for three weeks).Despite the bad acting, bad cgi, and bad story(about cops going after a robot), its really cool. Its one of those movies you and all of your family can watch, get together, eat pizza, laugh like crazy, and watch it two more times.<br /><br />There are so many funny parts, like when Kurt was trying to get Edison's attention and gave him the finger, and then threw a paint ball gun at him so they could play paint ball. On that part, I kept saying ""Remember, Remember?""to my cousins who saw it and showed them what happened. There was also a really funny part when Edision ran into the room and Kurt was there(just before they fought) and Kurt was talking about his ""Strange dream"" and how he was ""Superman"". I LOVED that part, although it has been a while since I saw it, so I don't remember that part. Everything the actors said were funny, like how Kurt says, ""I worship you, like a GOD!"" to the robot.<br /><br />Although there was some bad things, in all it was a GREAT movie. Man, I can't stop laughing. I wish I had that movie. );",0.6639676113360324,-174.47573886639668,17.714285714285715,0.10773809523809529,0.638888888888889,1,2.036257580812669,54,1,0.0728744939271255,0.4288656718497056,1.0727272727272728,0.20793943070599308,1.1428571428571428,0.9863,5,2,0,3,-0.39423716,-0.01280882905847317,0.6027435476509528,0.50631887
positive,"Howard (Kevin Kline) teaches English at the high school in a small Indiana city. He is finally getting married to Emily (Joan Cusack), much to his parents delight. The town is abuzz, too, because one of its own, Cameron (Matt Dillon) has been nominated for an acting Oscar. Everyone, including Howard and Emily, is watching the Academy Awards on television as Cameron is declared the winner! In his acceptance speech, Cameron announces that he was able to fulfill his role as a gay military man, in part, because of lessons he learned from a gay teacher he had in high school. You guessed it, its Howard! But, Howard has never ""come out""; in fact, he believes he is straight! With the whole town, and members of the media, waiting and observing the happenings, will Howard and Emily go ahead and get married? Or, is Howard truly gay and realize he can not go through with the ceremony? This is a wonderful, funny, and humane film about a gay man and his situation. As the man-who-did-not-realize-he-was-gay, Kline is excellent and touching. The rest of the cast is equally fine, with Cusack a stitch as the mixed-up fiancé and Dillon, Bob Newhart, Debbie Reynolds, Tom Selleck, and others on hand to delight the audience as well. The costumes are very nice and the setting in the lovely Indiana heartland is beautiful. Then, too, the script, the direction, and the production are very, very nice. But, the insightful, humorous, and the thoughtful look at the gay population is the film's best asset, no doubt. For those who would be offended by a gay-themed film, yes, just skip over this one. But, for everyone who wants to laugh heartily, and gain a better understanding of the gay situation at the same time, this is definitely the best film out there.",0.6372549019607843,-212.31735294117647,18.0,0.38780701754385966,0.5363157894736843,3,1.6682789773058881,48,0,0.10130718954248366,0.632969441815968,2.020408163265306,0.1671402531921704,5.0,0.9988,14,5,3,7,-0.5224124,-0.013541605107304224,0.6267264728669846,-0.15549514
negative,"When the opening shot is U.S. Marines seriously disrespecting the U.S. flag, a movie has a tough road ahead, but unfortunately it was downhill from there. There is a military adviser credited, who is also apparently a retired U.S. Marine, making it even more baffling that this incredible breach of protocol, and law, went unnoticed. Even more baffling is the way they simply glossed over how a Marine is reported KIA, then buried, in very short order, without the slightest explanation of how they identified the body, or if there even was a body. The U.S. government is still finding the missing from WWII, and it takes months to identify the remains. Military shot down remain MIA for months or years and are only declared KIA when the remains have been positively identified, or after years of red tape. Here we are expected to believe that it happens within a matter of days or weeks. Maybe this happens in Denmark, but not in the U.S. Clearly none of the people involved ever had the slightest involvement with, or respect for, the U.S. military.<br /><br />Beyond that, there are a number of other utterly laughable moments when characters come up with zingers out of nowhere. There must have been some really extended meetings between auteur and actors as they struggled to find their motivation for such hogwash. Having a script that worked might have helped, but this one seems to have been made up on the spot, working from Cliffs Notes. There's no way to know if the script was this awful originally, or if it was the auteur, or the middle-management kids at the studio who bear responsibility. Either way, this is an awful movie that should have never been made.",0.6357388316151202,-222.6658481724461,26.454545454545453,-0.07117327117327119,0.5303776778776779,4,1.8155800295720008,58,3,0.07216494845360824,0.5988277700880512,1.2881355932203389,0.3508440000533028,11.0,-0.9677,0,3,5,3,-0.5125371,-0.01297353173108709,0.5943072441452909,0.7015269
positive,"We usually think of the British as the experts at rendering great adventure from the Imperial age, with the likes of The Four Feathers (1939) and Zulu, simply because the Imperial age was, for the most part, British. Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age.<br /><br />America's projection of power under Teddy Roosevelt is the backdrop for this conventional tale of the kidnapped damsel who, despite her gentility, is smitten by the rough, manly nobility of her captor, who in turn is disarmed by her beauty and scorn. (Politically correct prigs eager to see some slight of ""native"" peoples or cultures can rest assured, that the way Arabs and Muslims are depicted here is far more flattering than the way their modern counterparts depict themselves on the current world stage.) What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.<br /><br />Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's ""Big Stick"". There is a transcendent scene at the end, when the little boy is symbolically swept away by the dashing Moor on his white steed. This is high adventure at its best.",0.7027027027027027,-261.61237129987126,43.166666666666664,0.17076765188834156,0.5241215106732348,0,1.697256883622186,30,0,0.10424710424710425,0.5708789886013018,2.870967741935484,0.3419774095678101,2.5,0.9929,10,4,4,11,-0.18799078,-0.013743074417843865,0.5900308429955645,0.098887905
negative,"I had been looking forward to seeing Dreamgirls for quite a while...what with all it's raving reviews, nominations and media attention. And I must say, the first quarter of the movie was good! It really portrayed the black music scene back then. However, as the movie wore on, me and my whole family were bored out of our wits. The singing just kept coming, one after the other. I mean seriously, just one more music number and it would have broke even with RENT.<br /><br />Furthermore, I noticed hardly any character development in any of the characters; I just didn't care what happened to them! Even when Eddie Murphy's character died of a drug overdose, I knew I should have been sad, but I just couldn't feel any emotion for that character. The characters were given a flimsy background about singing in their childhood and whatnot, but there personalities were not revealed enough to draw me in.<br /><br />Finally, the conflict was simply not significant enough to make the viewer care, which goes along with the lack of character development. This movie reminded me of a copy-cat movie based on Ray, Chicago, and Rent (Ray and Chicago were wonderful movies in my opinion). Overall I think this movie would best suit someone who doesn't really care about an overall story, yet would enjoy two hours of entertaining and fun singing performances.",0.683982683982684,-227.52578571428563,23.1,0.12230902777777776,0.4796875,2,2.1370497392492966,46,5,0.07792207792207792,0.4171041061449164,1.2553191489361701,0.4237251006882108,2.6666666666666665,0.9542,1,2,3,6,-0.2974659,-0.013162558222108886,0.6406886798749676,0.44612935
positive,"One of Starewicz's longest and strangest short films follows a toy dog in search of an orange after becoming animated by the tear of the mother of a girl who longs for an orange. The dog comes upon an orange after falling out of the back of a car on his way to be sold, but at night must protect the orange when he comes enters a devilish nightclub featuring many bizarre and scary characters. With the help of a stuffed cat, the dog gets the orange back to the little girl and she is saved from a terrible scurvy death. The Mascot features new techniques I have not yet seen in Starewicz's films. The addition of sync sound and a mixture of live action with the stop-motion animation makes for a new twist on Starewicz's old style of puppetry. Live scenes of moving cars and people's feet walking by as a puppet sits on the concrete sidewalk is impressive and fresh. The honking of cars and cries of street vendors is noteworthy due to the fact that small studio shifts to sound were costly and Starewicz's utilization of the new technology seems like old hat. New puppet characters in this film are frightening contributions to the devil's club scene. Twigss and newspaper shreds come to life. Skeletons of dead birds lay eggs which hatch skeleton chicks. Characters come flying in from all over on pats and pans and rocking horses. A new editing technique uses quick zooms which are accomplished through editing to speed up the pace of what before might have been a slow scene. Overall, Starewicz is able to update his style of film-making to meet the demands of a new audience making this film one of the best examples of his work.",0.6283783783783784,-199.26225571725567,22.76923076923077,0.11319264069264068,0.4593506493506494,1,1.9012633239936552,50,1,0.10810810810810811,0.7062037327269339,1.7647058823529411,0.6415693376245253,3.6666666666666665,-0.7684,1,0,5,4,-0.36763555,-0.012023102738280491,0.5961978723410817,0.44501328
